Time,BS,Energy,load,ESMODE,TXpower
20230107 170000,B_3,40.95665172,0.35374,0.0,6.87593423
20230107 230000,B_3,43.94618834,0.54358,0.0,6.87593423
20230101 010000,B_4,17.7877429,0.06941,0.0,6.87593423
20230101 020000,B_4,16.44245142,0.05018,0.0,6.87593423
20230101 030000,B_4,16.74140508,0.02758,0.0,6.87593423
20230101 050000,B_4,16.59192825,0.0342,0.0,6.87593423
20230101 060000,B_4,19.13303438,0.03175,0.0,6.87593423
20230101 070000,B_4,26.30792227,0.07143,0.0,6.87593423
20230101 080000,B_4,27.65321375,0.18923,0.0,6.87593423
20230101 090000,B_4,23.16890882,0.21053,0.0,6.87593423
20230101 100000,B_4,23.01943199,0.12604,0.0,6.87593423
20230101 110000,B_4,22.42152466,0.12577,0.0,6.87593423
20230101 120000,B_4,21.07623318,0.11193,0.0,6.87593423
20230101 130000,B_4,21.52466368,0.08714,0.0,6.87593423
20230101 140000,B_4,23.01943199,0.09609,0.0,6.87593423
20230101 160000,B_4,27.65321375,0.09314,0.0,6.87593423
20230101 170000,B_4,27.80269058,0.19714,0.0,6.87593423
20230101 180000,B_4,30.7922272,0.19166,0.0,6.87593423
20230101 200000,B_4,23.61733931,0.18203,0.0,6.87593423
20230101 210000,B_4,24.66367713,0.13248,0.0,6.87593423
20230101 220000,B_4,25.56053812,0.15303,0.0,6.87593423
20230101 230000,B_4,23.01943199,0.16541,0.0,6.87593423
20230102 000000,B_4,20.32884903,0.1262,0.0,6.87593423
20230102 010000,B_4,18.53512706,0.08044,0.0,6.87593423
20230102 020000,B_4,17.48878924,0.05259,0.0,6.87593423
20230102 040000,B_4,16.89088191,0.02497,0.0,6.87593423
20230102 060000,B_4,20.02989537,0.03362,0.0,6.87593423
20230102 070000,B_4,26.30792227,0.07802,0.0,6.87593423
20230102 100000,B_4,22.86995516,0.12852,0.0,6.87593423
20230102 120000,B_4,21.52466368,0.09908,0.0,6.87593423
20230102 140000,B_4,22.42152466,0.13993,0.0,6.87593423
20230102 150000,B_4,22.86995516,0.10786,0.0,6.87593423
20230102 160000,B_4,22.86995516,0.10656,0.0,6.87593423
20230102 170000,B_4,27.05530643,0.1072,0.0,6.87593423
20230102 180000,B_4,29.44693572,0.17937,0.0,6.87593423
20230102 200000,B_4,24.36472347,0.18351,0.0,6.87593423
20230102 210000,B_4,24.66367713,0.13966,0.0,6.87593423
20230102 220000,B_4,28.25112108,0.14811,0.0,6.87593423
20230102 230000,B_4,23.91629297,0.21672,0.0,6.87593423
20230103 000000,B_4,21.07623318,0.14228,0.0,6.87593423
20230103 010000,B_4,18.23617339,0.10084,0.0,6.87593423
20230103 020000,B_4,17.18983558,0.05487,0.0,6.87593423
20230103 030000,B_4,16.89088191,0.03619,0.0,6.87593423
20230103 060000,B_4,18.83408072,0.07963,0.0,6.87593423
20230103 070000,B_4,20.92675635,0.06732,0.0,6.87593423
20230103 090000,B_4,23.16890882,0.1179,0.0,6.87593423
20230103 100000,B_4,24.21524664,0.12469,0.0,6.87593423
20230103 110000,B_4,23.31838565,0.14468,0.0,6.87593423
20230103 120000,B_4,23.16890882,0.11939,0.0,6.87593423
20230103 130000,B_4,24.06576981,0.12085,0.0,6.87593423
20230103 140000,B_4,22.72047833,0.13949,0.0,6.87593423
20230103 150000,B_4,22.86995516,0.11314,0.0,6.87593423
20230103 160000,B_4,25.11210762,0.11455,0.0,6.87593423
20230103 170000,B_4,26.15844544,0.1582,0.0,6.87593423
20230103 180000,B_4,27.50373692,0.17099,0.0,6.87593423
20230103 190000,B_4,24.5142003,0.20401,0.0,6.87593423
20230103 200000,B_4,24.36472347,0.14978,0.0,6.87593423
20230103 220000,B_4,26.9058296,0.1706,0.0,6.87593423
20230103 230000,B_4,26.30792227,0.21556,0.0,6.87593423
20230104 000000,B_4,21.82361734,0.17474,0.0,6.87593423
20230104 010000,B_4,19.88041854,0.11118,0.0,6.87593423
20230104 020000,B_4,17.93721973,0.07963,0.0,6.87593423
20230104 030000,B_4,17.7877429,0.04761,0.0,6.87593423
20230104 050000,B_4,16.74140508,0.04368,0.0,6.87593423
20230104 060000,B_4,16.89088191,0.03173,0.0,6.87593423
20230104 070000,B_4,18.23617339,0.03296,0.0,6.87593423
20230104 100000,B_4,21.37518685,0.11632,0.0,6.87593423
20230104 110000,B_4,22.27204783,0.09369,0.0,6.87593423
20230104 120000,B_4,22.86995516,0.10796,0.0,6.87593423
20230104 130000,B_4,23.01943199,0.12248,0.0,6.87593423
20230104 140000,B_4,22.57100149,0.11754,0.0,6.87593423
20230104 150000,B_4,22.27204783,0.11103,0.0,6.87593423
20230104 160000,B_4,22.86995516,0.1064,0.0,6.87593423
20230104 170000,B_4,24.06576981,0.11938,0.0,6.87593423
20230104 180000,B_4,24.81315396,0.13746,0.0,6.87593423
20230104 190000,B_4,23.16890882,0.14849,0.0,6.87593423
20230104 200000,B_4,23.76681614,0.12451,0.0,6.87593423
20230104 210000,B_4,25.71001495,0.13479,0.0,6.87593423
20230104 220000,B_4,25.41106129,0.16697,0.0,6.87593423
20230104 230000,B_4,22.122571,0.15501,0.0,6.87593423
20230105 000000,B_4,19.7309417,0.10687,0.0,6.87593423
20230105 010000,B_4,18.38565022,0.07062,0.0,6.87593423
20230105 020000,B_4,17.33931241,0.05413,0.0,6.87593423
20230105 030000,B_4,17.04035874,0.03563,0.0,6.87593423
20230105 060000,B_4,18.98355755,0.02246,0.0,6.87593423
20230105 100000,B_4,22.72047833,0.12791,0.0,6.87593423
20230105 110000,B_4,21.07623318,0.11281,0.0,6.87593423
20230105 120000,B_4,20.92675635,0.08945,0.0,6.87593423
20230105 130000,B_4,21.07623318,0.08276,0.0,6.87593423
20230105 160000,B_4,24.06576981,0.10706,0.0,6.87593423
20230105 170000,B_4,25.71001495,0.12436,0.0,6.87593423
20230105 180000,B_4,30.64275037,0.15918,0.0,6.87593423
20230105 190000,B_4,28.69955157,0.23881,0.0,6.87593423
20230105 230000,B_4,22.57100149,0.12573,0.0,6.87593423
20230106 000000,B_4,18.83408072,0.11952,0.0,6.87593423
20230106 050000,B_4,16.59192825,0.02781,0.0,6.87593423
20230106 060000,B_4,18.68460389,0.0327,0.0,6.87593423
20230106 070000,B_4,24.5142003,0.06713,0.0,6.87593423
20230106 090000,B_4,22.42152466,0.20133,0.0,6.87593423
20230106 100000,B_4,21.52466368,0.12361,0.0,6.87593423
20230106 110000,B_4,20.77727952,0.10482,0.0,6.87593423
20230106 150000,B_4,20.77727952,0.10141,0.0,6.87593423
20230106 160000,B_4,21.97309417,0.08799,0.0,6.87593423
20230106 200000,B_4,23.16890882,0.18821,0.0,6.87593423
20230106 220000,B_4,25.11210762,0.14201,0.0,6.87593423
20230107 090000,B_4,22.42152466,0.18526,0.0,6.87593423
20230107 100000,B_4,21.52466368,0.11959,0.0,6.87593423
20230107 150000,B_4,20.62780269,0.15523,0.0,6.87593423
20230107 170000,B_4,25.41106129,0.12675,0.0,6.87593423
20230107 230000,B_4,22.122571,0.17953,0.0,6.87593423
20230101 010000,B_5,21.82361734,0.02566,0.0,6.427503737
20230101 020000,B_5,21.67414051,0.03526,0.0,6.427503737
20230101 030000,B_5,22.122571,0.02966,0.0,6.427503737
20230101 040000,B_5,21.37518685,0.04738,0.0,6.427503737
20230101 050000,B_5,21.22571001,0.01988,0.0,6.427503737
20230101 060000,B_5,21.37518685,0.018,0.0,6.427503737
20230101 070000,B_5,21.82361734,0.01894,0.0,6.427503737
20230101 080000,B_5,21.82361734,0.02484,0.0,6.427503737
20230101 090000,B_5,21.97309417,0.02316,0.0,6.427503737
20230101 100000,B_5,22.122571,0.0257,0.0,6.427503737
20230101 110000,B_5,21.97309417,0.03188,0.0,6.427503737
20230101 120000,B_5,22.122571,0.02576,0.0,6.427503737
20230101 130000,B_5,22.122571,0.02912,0.0,6.427503737
20230101 140000,B_5,22.122571,0.03108,0.0,6.427503737
20230101 150000,B_5,21.97309417,0.02746,0.0,6.427503737
20230101 160000,B_5,22.122571,0.02406,0.0,6.427503737
20230101 170000,B_5,22.122571,0.02516,0.0,6.427503737
20230101 180000,B_5,22.122571,0.02364,0.0,6.427503737
20230101 190000,B_5,22.27204783,0.02736,0.0,6.427503737
20230101 200000,B_5,21.97309417,0.03354,0.0,6.427503737
20230101 210000,B_5,22.122571,0.02616,0.0,6.427503737
20230101 220000,B_5,22.122571,0.03266,0.0,6.427503737
20230101 230000,B_5,21.67414051,0.03062,0.0,6.427503737
20230102 000000,B_5,21.82361734,0.02134,0.0,6.427503737
20230102 010000,B_5,21.52466368,0.02912,0.0,6.427503737
20230102 020000,B_5,21.52466368,0.01898,0.0,6.427503737
20230102 030000,B_5,21.37518685,0.01908,0.0,6.427503737
20230102 040000,B_5,21.37518685,0.01866,0.0,6.427503737
20230102 050000,B_5,21.52466368,0.01804,0.0,6.427503737
20230102 060000,B_5,21.52466368,0.01778,0.0,6.427503737
20230102 070000,B_5,21.97309417,0.0188,0.0,6.427503737
20230102 080000,B_5,22.42152466,0.02436,0.0,6.427503737
20230102 100000,B_5,22.122571,0.02684,0.0,6.427503737
20230102 110000,B_5,22.122571,0.02702,0.0,6.427503737
20230102 120000,B_5,22.122571,0.02368,0.0,6.427503737
20230102 140000,B_5,22.122571,0.0359,0.0,6.427503737
20230102 150000,B_5,22.122571,0.02568,0.0,6.427503737
20230102 160000,B_5,22.27204783,0.02366,0.0,6.427503737
20230102 180000,B_5,23.01943199,0.03012,0.0,6.427503737
20230102 190000,B_5,22.72047833,0.05058,0.0,6.427503737
20230102 200000,B_5,22.72047833,0.04506,0.0,6.427503737
20230102 220000,B_5,22.122571,0.02588,0.0,6.427503737
20230102 230000,B_5,22.42152466,0.03238,0.0,6.427503737
20230103 000000,B_5,21.52466368,0.03884,0.0,6.427503737
20230103 010000,B_5,21.37518685,0.0198,0.0,6.427503737
20230103 020000,B_5,21.37518685,0.018,0.0,6.427503737
20230103 030000,B_5,21.37518685,0.02046,0.0,6.427503737
20230103 040000,B_5,21.22571001,0.01984,0.0,6.427503737
20230103 050000,B_5,21.37518685,0.01802,0.0,6.427503737
20230103 060000,B_5,21.37518685,0.0183,0.0,6.427503737
20230103 070000,B_5,21.67414051,0.0192,0.0,6.427503737
20230103 080000,B_5,21.82361734,0.02144,0.0,6.427503737
20230103 090000,B_5,21.82361734,0.02626,0.0,6.427503737
20230103 100000,B_5,21.97309417,0.02164,0.0,6.427503737
20230103 110000,B_5,22.122571,0.02462,0.0,6.427503737
20230103 120000,B_5,22.122571,0.02676,0.0,6.427503737
20230103 140000,B_5,21.97309417,0.0255,0.0,6.427503737
20230103 160000,B_5,22.27204783,0.02564,0.0,6.427503737
20230103 170000,B_5,22.27204783,0.03202,0.0,6.427503737
20230103 180000,B_5,22.27204783,0.03236,0.0,6.427503737
20230103 190000,B_5,21.82361734,0.03178,0.0,6.427503737
20230103 200000,B_5,22.122571,0.02122,0.0,6.427503737
20230103 230000,B_5,21.97309417,0.03356,0.0,6.427503737
20230104 000000,B_5,21.82361734,0.03062,0.0,6.427503737
20230104 020000,B_5,21.37518685,0.02006,0.0,6.427503737
20230104 030000,B_5,21.37518685,0.01778,0.0,6.427503737
20230104 050000,B_5,21.37518685,0.01762,0.0,6.427503737
20230104 060000,B_5,21.37518685,0.01796,0.0,6.427503737
20230104 070000,B_5,21.52466368,0.0181,0.0,6.427503737
20230104 080000,B_5,21.67414051,0.02262,0.0,6.427503737
20230104 090000,B_5,21.97309417,0.02054,0.0,6.427503737
20230104 110000,B_5,22.122571,0.02812,0.0,6.427503737
20230104 120000,B_5,22.27204783,0.0256,0.0,6.427503737
20230104 130000,B_5,22.27204783,0.0319,0.0,6.427503737
20230104 150000,B_5,22.86995516,0.02898,0.0,6.427503737
20230104 160000,B_5,22.42152466,0.05426,0.0,6.427503737
20230104 170000,B_5,22.27204783,0.04016,0.0,6.427503737
20230104 180000,B_5,22.72047833,0.0308,0.0,6.427503737
20230104 190000,B_5,23.16890882,0.04316,0.0,6.427503737
20230104 210000,B_5,22.27204783,0.0314,0.0,6.427503737
20230104 220000,B_5,22.122571,0.03316,0.0,6.427503737
20230104 230000,B_5,21.97309417,0.03024,0.0,6.427503737
20230105 010000,B_5,22.57100149,0.10278,0.0,6.427503737
20230105 030000,B_5,21.97309417,0.04066,0.0,6.427503737
20230105 060000,B_5,21.82361734,0.01862,0.0,6.427503737
20230105 100000,B_5,22.122571,0.02848,0.0,6.427503737
20230105 120000,B_5,22.122571,0.0283,0.0,6.427503737
20230105 130000,B_5,21.97309417,0.02582,0.0,6.427503737
20230105 160000,B_5,22.42152466,0.03,0.0,6.427503737
20230105 170000,B_5,22.27204783,0.03258,0.0,6.427503737
20230105 180000,B_5,22.42152466,0.02516,0.0,6.427503737
20230105 190000,B_5,22.27204783,0.03294,0.0,6.427503737
20230105 230000,B_5,21.52466368,0.06038,0.0,6.427503737
20230106 000000,B_5,21.52466368,0.02424,0.0,6.427503737
20230106 030000,B_5,21.22571001,0.02216,0.0,6.427503737
20230106 040000,B_5,21.07623318,0.02046,0.0,6.427503737
20230106 050000,B_5,21.07623318,0.0197,0.0,6.427503737
20230106 100000,B_5,21.67414051,0.02366,0.0,6.427503737
20230106 110000,B_5,21.82361734,0.0253,0.0,6.427503737
20230106 150000,B_5,21.82361734,0.02284,0.0,6.427503737
20230106 160000,B_5,21.82361734,0.02216,0.0,6.427503737
20230106 170000,B_5,21.82361734,0.02516,0.0,6.427503737
20230106 190000,B_5,22.27204783,0.04228,0.0,6.427503737
20230106 220000,B_5,21.82361734,0.02678,0.0,6.427503737
20230107 060000,B_5,21.07623318,0.01728,0.0,6.427503737
20230107 090000,B_5,21.82361734,0.02288,0.0,6.427503737
20230107 100000,B_5,21.52466368,0.03112,0.0,6.427503737
20230107 170000,B_5,21.67414051,0.02276,0.0,6.427503737
20230107 230000,B_5,21.97309417,0.02614,0.0,6.427503737
20230101 030000,B_6,21.97309417,0.06874,0.0,6.427503737
20230101 040000,B_6,21.67414051,0.0505,0.0,6.427503737
20230101 050000,B_6,22.72047833,0.04082,0.0,6.427503737
20230101 060000,B_6,23.31838565,0.07124,0.0,6.427503737
20230101 070000,B_6,28.55007474,0.096,0.0,6.427503737
20230101 080000,B_6,31.53961136,0.26682,0.0,6.427503737
20230101 090000,B_6,27.20478326,0.357,0.0,6.427503737
20230101 100000,B_6,25.41106129,0.1978,0.0,6.427503737
20230101 110000,B_6,25.11210762,0.13846,0.0,6.427503737
20230101 120000,B_6,25.11210762,0.12592,0.0,6.427503737
20230101 130000,B_6,25.26158445,0.1308,0.0,6.427503737
20230101 140000,B_6,25.11210762,0.1348,0.0,6.427503737
20230101 160000,B_6,25.26158445,0.1171,0.0,6.427503737
20230101 170000,B_6,30.64275037,0.13902,0.0,6.427503737
20230101 180000,B_6,32.88490284,0.31494,0.0,6.427503737
20230101 190000,B_6,29.14798206,0.3833,0.0,6.427503737
20230101 200000,B_6,27.05530643,0.25746,0.0,6.427503737
20230101 210000,B_6,29.14798206,0.19558,0.0,6.427503737
20230101 220000,B_6,29.14798206,0.26032,0.0,6.427503737
20230101 230000,B_6,27.95216741,0.26166,0.0,6.427503737
20230102 010000,B_6,24.36472347,0.29734,0.0,6.427503737
20230102 020000,B_6,22.122571,0.1151,0.0,6.427503737
20230102 030000,B_6,21.97309417,0.04342,0.0,6.427503737
20230102 040000,B_6,21.97309417,0.04406,0.0,6.427503737
20230102 050000,B_6,22.122571,0.04234,0.0,6.427503737
20230102 060000,B_6,24.06576981,0.04864,0.0,6.427503737
20230102 070000,B_6,28.69955157,0.10986,0.0,6.427503737
20230102 080000,B_6,31.53961136,0.26256,0.0,6.427503737
20230102 100000,B_6,26.00896861,0.20264,0.0,6.427503737
20230102 120000,B_6,25.41106129,0.1251,0.0,6.427503737
20230102 130000,B_6,25.85949178,0.13666,0.0,6.427503737
20230102 140000,B_6,25.85949178,0.13702,0.0,6.427503737
20230102 150000,B_6,26.4573991,0.14494,0.0,6.427503737
20230102 160000,B_6,27.20478326,0.16886,0.0,6.427503737
20230102 170000,B_6,29.59641256,0.18844,0.0,6.427503737
20230102 180000,B_6,33.33333333,0.2697,0.0,6.427503737
20230102 190000,B_6,31.68908819,0.3902,0.0,6.427503737
20230102 200000,B_6,27.80269058,0.33184,0.0,6.427503737
20230102 210000,B_6,27.80269058,0.21666,0.0,6.427503737
20230102 220000,B_6,29.14798206,0.2177,0.0,6.427503737
20230102 230000,B_6,27.50373692,0.2799,0.0,6.427503737
20230103 000000,B_6,26.00896861,0.22322,0.0,6.427503737
20230103 010000,B_6,24.5142003,0.1859,0.0,6.427503737
20230103 020000,B_6,22.42152466,0.11364,0.0,6.427503737
20230103 050000,B_6,22.122571,0.09054,0.0,6.427503737
20230103 060000,B_6,22.57100149,0.04802,0.0,6.427503737
20230103 070000,B_6,24.5142003,0.07006,0.0,6.427503737
20230103 080000,B_6,26.00896861,0.11914,0.0,6.427503737
20230103 090000,B_6,26.60687593,0.17244,0.0,6.427503737
20230103 100000,B_6,27.05530643,0.1814,0.0,6.427503737
20230103 110000,B_6,26.4573991,0.18748,0.0,6.427503737
20230103 120000,B_6,26.9058296,0.16938,0.0,6.427503737
20230103 130000,B_6,26.00896861,0.1848,0.0,6.427503737
20230103 140000,B_6,26.00896861,0.1533,0.0,6.427503737
20230103 150000,B_6,26.75635277,0.15728,0.0,6.427503737
20230103 160000,B_6,26.60687593,0.18286,0.0,6.427503737
20230103 170000,B_6,28.10164425,0.1823,0.0,6.427503737
20230103 180000,B_6,28.8490284,0.23254,0.0,6.427503737
20230103 190000,B_6,26.60687593,0.25598,0.0,6.427503737
20230103 200000,B_6,26.75635277,0.1816,0.0,6.427503737
20230103 220000,B_6,29.44693572,0.30678,0.0,6.427503737
20230103 230000,B_6,27.80269058,0.28146,0.0,6.427503737
20230104 000000,B_6,25.71001495,0.23164,0.0,6.427503737
20230104 020000,B_6,23.01943199,0.10038,0.0,6.427503737
20230104 030000,B_6,21.97309417,0.07728,0.0,6.427503737
20230104 050000,B_6,21.82361734,0.0402,0.0,6.427503737
20230104 060000,B_6,22.27204783,0.03968,0.0,6.427503737
20230104 070000,B_6,22.72047833,0.05394,0.0,6.427503737
20230104 080000,B_6,23.76681614,0.06522,0.0,6.427503737
20230104 090000,B_6,26.30792227,0.10054,0.0,6.427503737
20230104 100000,B_6,24.81315396,0.18014,0.0,6.427503737
20230104 120000,B_6,25.41106129,0.15812,0.0,6.427503737
20230104 130000,B_6,26.60687593,0.1494,0.0,6.427503737
20230104 140000,B_6,26.00896861,0.18076,0.0,6.427503737
20230104 160000,B_6,25.71001495,0.17458,0.0,6.427503737
20230104 170000,B_6,27.50373692,0.1588,0.0,6.427503737
20230104 180000,B_6,27.05530643,0.21904,0.0,6.427503737
20230104 190000,B_6,25.85949178,0.18924,0.0,6.427503737
20230104 200000,B_6,26.4573991,0.1606,0.0,6.427503737
20230104 210000,B_6,29.89536622,0.1701,0.0,6.427503737
20230104 220000,B_6,30.49327354,0.29168,0.0,6.427503737
20230104 230000,B_6,30.34379671,0.32066,0.0,6.427503737
20230105 010000,B_6,27.05530643,0.22492,0.0,6.427503737
20230105 030000,B_6,21.82361734,0.08668,0.0,6.427503737
20230105 060000,B_6,23.16890882,0.05324,0.0,6.427503737
20230105 110000,B_6,25.71001495,0.18548,0.0,6.427503737
20230105 120000,B_6,25.41106129,0.1455,0.0,6.427503737
20230105 160000,B_6,25.26158445,0.11514,0.0,6.427503737
20230105 190000,B_6,30.04484305,0.37232,0.0,6.427503737
20230105 200000,B_6,27.35426009,0.28636,0.0,6.427503737
20230105 210000,B_6,28.25112108,0.18766,0.0,6.427503737
20230106 030000,B_6,21.82361734,0.0702,0.0,6.427503737
20230106 040000,B_6,21.52466368,0.04344,0.0,6.427503737
20230106 050000,B_6,22.72047833,0.0366,0.0,6.427503737
20230106 060000,B_6,23.01943199,0.06546,0.0,6.427503737
20230106 070000,B_6,29.29745889,0.0857,0.0,6.427503737
20230106 090000,B_6,28.25112108,0.40334,0.0,6.427503737
20230106 100000,B_6,27.35426009,0.23698,0.0,6.427503737
20230106 150000,B_6,25.11210762,0.12378,0.0,6.427503737
20230106 160000,B_6,26.15844544,0.12648,0.0,6.427503737
20230106 170000,B_6,27.95216741,0.15864,0.0,6.427503737
20230106 180000,B_6,31.98804185,0.22052,0.0,6.427503737
20230106 190000,B_6,29.89536622,0.36802,0.0,6.427503737
20230106 200000,B_6,25.71001495,0.29544,0.0,6.427503737
20230106 220000,B_6,27.05530643,0.1742,0.0,6.427503737
20230107 060000,B_6,22.86995516,0.06856,0.0,6.427503737
20230107 100000,B_6,25.41106129,0.18558,0.0,6.427503737
20230107 150000,B_6,23.76681614,0.10672,0.0,6.427503737
20230107 170000,B_6,27.50373692,0.15804,0.0,6.427503737
20230107 230000,B_6,28.55007474,0.309,0.0,6.427503737
20230101 020000,B_7,50.67264574,0.067148936,0.0,7.1017189835
20230101 040000,B_7,49.17787743,0.084946809,0.0,7.1017189835
20230101 060000,B_7,48.87892377,0.01556383,0.0,7.1017189835
20230101 070000,B_7,49.77578475,0.019180851,0.0,7.1017189835
20230101 080000,B_7,49.77578475,0.033595745,0.0,7.1017189835
20230101 090000,B_7,49.32735426,0.030478723,0.0,7.1017189835
20230101 100000,B_7,50.37369208,0.026893617,0.0,7.1017189835
20230101 120000,B_7,50.82212257,0.036340426,0.0,7.1017189835
20230101 130000,B_7,50.9715994,0.050861702,0.0,7.1017189835
20230101 140000,B_7,50.52316891,0.05156383,0.0,7.1017189835
20230101 150000,B_7,50.22421525,0.056468085,0.0,7.1017189835
20230101 160000,B_7,49.32735426,0.04293617,0.0,7.1017189835
20230101 170000,B_7,49.17787743,0.0275,0.0,7.1017189835
20230101 190000,B_7,50.82212257,0.031712766,0.0,7.1017189835
20230101 200000,B_7,51.12107623,0.067893617,0.0,7.1017189835
20230101 220000,B_7,51.27055306,0.050765957,0.0,7.1017189835
20230101 230000,B_7,51.12107623,0.081265957,0.0,7.1017189835
20230102 010000,B_7,49.92526158,0.078277414,0.0,7.1017189835
20230102 020000,B_7,49.47683109,0.0516247955,0.0,7.1017189835
20230102 030000,B_7,49.47683109,0.0428232405,0.0,7.1017189835
20230102 040000,B_7,49.17787743,0.041726678,0.0,7.1017189835
20230102 050000,B_7,49.32735426,0.0405810145,0.0,7.1017189835
20230102 070000,B_7,49.17787743,0.046040303000000005,0.0,7.1017189835
20230102 080000,B_7,49.92526158,0.039252864,0.0,7.1017189835
20230102 090000,B_7,49.92526158,0.047725040999999996,0.0,7.1017189835
20230102 100000,B_7,50.07473842,0.042539689,0.0,7.1017189835
20230102 110000,B_7,50.22421525,0.049037234,0.0,7.1017189835
20230102 120000,B_7,49.77578475,0.0476423895,0.0,7.1017189835
20230102 130000,B_7,51.4200299,0.043265548,0.0,7.1017189835
20230102 140000,B_7,49.92526158,0.064155278,0.0,7.1017189835
20230102 150000,B_7,49.47683109,0.0410560555,0.0,7.1017189835
20230102 160000,B_7,49.47683109,0.043572217999999996,0.0,7.1017189835
20230102 170000,B_7,50.52316891,0.039449059,0.0,7.1017189835
20230102 180000,B_7,50.82212257,0.055212765999999996,0.0,7.1017189835
20230102 200000,B_7,54.70852018,0.09723486049999999,0.0,7.1017189835
20230102 210000,B_7,51.4200299,0.08941162,0.0,7.1017189835
20230102 220000,B_7,53.21375187,0.061168166999999996,0.0,7.1017189835
20230102 230000,B_7,52.76532138,0.0880523735,0.0,7.1017189835
